instance_name,dist,gammas,taus,eps_case,Bank1_start,Bank2_start,hedgeT,closestNE_knownmat,closestNEdist_knownmat,closestNE_fresh1,closestNEdist_fresh1,closestNE_moving1,closestNEdist_moving1
"TG_mu0.2_sigma0.2[0.8, 0.9]--",TG_mu0.2_sigma0.2,"[0.8, 0.9]","[0.3448275862068966, 0.35714285714285715]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.03964232892620526,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.04733734820257893,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.042725499493363454
"TG_mu0.2_sigma0.2[0.8, 0.9]--",TG_mu0.2_sigma0.2,"[0.8, 0.9]","[0.3448275862068966, 0.35714285714285715]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.27157167249706116,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.2654044152771914,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.27869125434571174
"TG_mu0.2_sigma0.2[0.8, 0.9]--",TG_mu0.2_sigma0.2,"[0.8, 0.9]","[0.3448275862068966, 0.35714285714285715]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.14692850586994388,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.15897253074615347,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.14733002856328342
"TG_mu0.2_sigma0.2[0.8, 0.9]--",TG_mu0.2_sigma0.2,"[0.8, 0.9]","[0.3448275862068966, 0.35714285714285715]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.8912163050682483,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.8810972561778025,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.8970151372572948
"TG_mu0.2_sigma0.3[0.3, 0.9]+-",TG_mu0.2_sigma0.3,"[0.3, 0.9]","[0.3448275862068966, 0.4347826086956522]",+-,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.4049966366916427e-62,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",8.58077536743075e-61,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.6608427463234075e-62
"TG_mu0.2_sigma0.3[0.3, 0.9]+-",TG_mu0.2_sigma0.3,"[0.3, 0.9]","[0.3448275862068966, 0.4347826086956522]",+-,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.632308285400151e-61,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",5.115591522738235e-62,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.6093699287618502e-61
"TG_mu0.2_sigma0.3[0.3, 0.9]+-",TG_mu0.2_sigma0.3,"[0.3, 0.9]","[0.3448275862068966, 0.4347826086956522]",+-,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.3137385608627694e-60,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",5.135251313173559e-61,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.8864341563480856e-60
"TG_mu0.2_sigma0.3[0.3, 0.9]+-",TG_mu0.2_sigma0.3,"[0.3, 0.9]","[0.3448275862068966, 0.4347826086956522]",+-,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",6.105343658175869e-61,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.6020945033933822e-61,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.4249056096916096e-60
"TG_mu0.2_sigma0.3[0.3, 0.9]+-",TG_mu0.2_sigma0.3,"[0.3, 0.9]","[0.3448275862068966, 0.4347826086956522]",+-,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",4.7018619777712824e-60,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",8.56113156640408e-60,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",7.798784376179023e-60
"TG_mu0.1_sigma0.1[0.7, 0.9]+-",TG_mu0.1_sigma0.1,"[0.7, 0.9]","[0.3448275862068966, 0.37037037037037035]",+-,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0.       , 0.2333917, 0.7666083, 0.       ]), array([0.       , 0.2333917, 0.7666083, 0.       ]))",1.3713364667955914,"(array([0.       , 0.2333917, 0.7666083, 0.       ]), array([0.       , 0.2333917, 0.7666083, 0.       ]))",1.3964386085042881,"(array([0.       , 0.2333917, 0.7666083, 0.       ]), array([0.       , 0.2333917, 0.7666083, 0.       ]))",1.3790288439259883
"TG_mu0.1_sigma0.1[0.7, 0.9]+-",TG_mu0.1_sigma0.1,"[0.7, 0.9]","[0.3448275862068966, 0.37037037037037035]",+-,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0.       , 0.2333917, 0.7666083, 0.       ]), array([0.       , 0.2333917, 0.7666083, 0.       ]))",1.0135893398118656,"(array([0.       , 0.2333917, 0.7666083, 0.       ]), array([0.       , 0.2333917, 0.7666083, 0.       ]))",0.9218898959144621,"(array([0.       , 0.2333917, 0.7666083, 0.       ]), array([0.       , 0.2333917, 0.7666083, 0.       ]))",1.0691293782632394
"TG_mu0.1_sigma0.1[0.7, 0.9]+-",TG_mu0.1_sigma0.1,"[0.7, 0.9]","[0.3448275862068966, 0.37037037037037035]",+-,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0.       , 0.2333917, 0.7666083, 0.       ]), array([0.       , 0.2333917, 0.7666083, 0.       ]))",1.0117595871826832,"(array([0.       , 0.2333917, 0.7666083, 0.       ]), array([0.       , 0.2333917, 0.7666083, 0.       ]))",1.0046975148011048,"(array([0.       , 0.2333917, 0.7666083, 0.       ]), array([0.       , 0.2333917, 0.7666083, 0.       ]))",1.0520273216440525
"TG_mu0.1_sigma0.1[0.7, 0.9]+-",TG_mu0.1_sigma0.1,"[0.7, 0.9]","[0.3448275862068966, 0.37037037037037035]",+-,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0.       , 0.2333917, 0.7666083, 0.       ]), array([0.       , 0.2333917, 0.7666083, 0.       ]))",1.0229199143226548,"(array([0.       , 0.2333917, 0.7666083, 0.       ]), array([0.       , 0.2333917, 0.7666083, 0.       ]))",0.9942333853232603,"(array([0.       , 0.2333917, 0.7666083, 0.       ]), array([0.       , 0.2333917, 0.7666083, 0.       ]))",1.0338006141317804
"TG_mu0.1_sigma0.1[0.7, 0.9]+-",TG_mu0.1_sigma0.1,"[0.7, 0.9]","[0.3448275862068966, 0.37037037037037035]",+-,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",1.4445078890045293,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",1.4699054596283996,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",1.4691816468433183
"TG_mu0.8_sigma0.3[0.3, 0.7]--",TG_mu0.8_sigma0.3,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",6.946619692609398e-16,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",9.229518392092827e-16,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",6.309006840276113e-16
"TG_mu0.8_sigma0.3[0.3, 0.7]--",TG_mu0.8_sigma0.3,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.638297402334093e-15,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",6.635426370681269e-15,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.983448773187763e-15
"TG_mu0.8_sigma0.3[0.3, 0.7]--",TG_mu0.8_sigma0.3,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.9534262059347424e-14,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.0588586689720504e-14,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.435199769492392e-14
"TG_mu0.8_sigma0.3[0.3, 0.7]--",TG_mu0.8_sigma0.3,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.4344056845658916e-14,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",9.181508023407341e-15,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.53241134434611e-14
"TG_mu0.8_sigma0.3[0.3, 0.7]--",TG_mu0.8_sigma0.3,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.4875740986467079e-13,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",9.932144348581091e-14,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.5654210465401608e-13
"TG_mu0.2_sigma0.4[0.1, 0.9]+-",TG_mu0.2_sigma0.4,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",+-,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",7.008588402460633e-68,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",2.6786430916492903e-66,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",4.479423763423233e-68
"TG_mu0.2_sigma0.4[0.1, 0.9]+-",TG_mu0.2_sigma0.4,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",+-,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.0394963461648998e-105,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.4494739504815594e-105,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.506631991935852e-105
"TG_mu0.2_sigma0.4[0.1, 0.9]+-",TG_mu0.2_sigma0.4,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",+-,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.6452161278444935e-104,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.8263944821179653e-103,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.1428013069276148e-104
"TG_mu0.2_sigma0.4[0.1, 0.9]+-",TG_mu0.2_sigma0.4,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",+-,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",7.326653557930159e-105,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",9.173615040105278e-105,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.094259047019985e-104
"TG_mu0.2_sigma0.4[0.1, 0.9]+-",TG_mu0.2_sigma0.4,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",+-,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",2.916170662025337e-68,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",9.516555653532162e-68,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",5.348949124011362e-68
"TG_mu0.6_sigma0.1[0.8, 0.9]--",TG_mu0.6_sigma0.1,"[0.8, 0.9]","[0.3448275862068966, 0.35714285714285715]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.23146859621028798,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.2325525824099961,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.2247795416552964
"TG_mu0.6_sigma0.1[0.8, 0.9]--",TG_mu0.6_sigma0.1,"[0.8, 0.9]","[0.3448275862068966, 0.35714285714285715]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.7555315440945296,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.727335424427235,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.7519932199343033
"TG_mu0.6_sigma0.1[0.8, 0.9]--",TG_mu0.6_sigma0.1,"[0.8, 0.9]","[0.3448275862068966, 0.35714285714285715]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.5453665554153497,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.5513755300896992,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.5429054357739405
"TG_mu0.6_sigma0.1[0.8, 0.9]--",TG_mu0.6_sigma0.1,"[0.8, 0.9]","[0.3448275862068966, 0.35714285714285715]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.4913464153233367,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.4764704494351992,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.484709185938481
"TG_mu0.6_sigma0.1[0.8, 0.9]--",TG_mu0.6_sigma0.1,"[0.8, 0.9]","[0.3448275862068966, 0.35714285714285715]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.3140476621394392,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.3206920965017788,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.3114882610305916
"TG_mu0.1_sigma0.4[0.2, 0.3]--",TG_mu0.1_sigma0.4,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.002361218319636542,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.002220691238092801,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.002315848504495423
"TG_mu0.1_sigma0.4[0.2, 0.3]--",TG_mu0.1_sigma0.4,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.011420447064764907,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.013301943926961372,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.012402348568204902
"TG_mu0.1_sigma0.4[0.2, 0.3]--",TG_mu0.1_sigma0.4,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.08757798444769724,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.10046465836924409,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.09435956514211212
"TG_mu0.1_sigma0.4[0.2, 0.3]--",TG_mu0.1_sigma0.4,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.044116074438713536,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.04161992433569531,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.04688339756023879
"TG_mu0.1_sigma0.4[0.2, 0.3]--",TG_mu0.1_sigma0.4,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.3739563186794573,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.3816111056009516,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.39294375270990156
"TG_mu0.6_sigma0.2[0.3, 0.7]--",TG_mu0.6_sigma0.2,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",6.047869713516605e-26,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",4.596367480992199e-25,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.6019030024430789e-25
"TG_mu0.6_sigma0.2[0.3, 0.7]--",TG_mu0.6_sigma0.2,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.938046917041002e-25,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.9033363213651976e-25,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.9432480039486806e-25
"TG_mu0.6_sigma0.2[0.3, 0.7]--",TG_mu0.6_sigma0.2,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.3685585906878845e-24,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.0275999579988023e-24,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.926071913454462e-24
"TG_mu0.6_sigma0.2[0.3, 0.7]--",TG_mu0.6_sigma0.2,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.1515315462092548e-24,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",7.002036550737966e-25,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.4089321836024552e-24
"TG_mu0.6_sigma0.2[0.3, 0.7]--",TG_mu0.6_sigma0.2,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.177722731877004e-23,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.0843176678189367e-23,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.506387817280922e-23
"TG_mu0.8_sigma0.4[0.7, 0.8]--",TG_mu0.8_sigma0.4,"[0.7, 0.8]","[0.35714285714285715, 0.37037037037037035]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.053322534804050706,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.056319908332555624,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.06264666401751749
"TG_mu0.8_sigma0.4[0.7, 0.8]--",TG_mu0.8_sigma0.4,"[0.7, 0.8]","[0.35714285714285715, 0.37037037037037035]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.2320019570183749,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.22782391420778508,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.2338107922681656
"TG_mu0.8_sigma0.4[0.7, 0.8]--",TG_mu0.8_sigma0.4,"[0.7, 0.8]","[0.35714285714285715, 0.37037037037037035]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.9399492654369522,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.9387724127124475,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.9212239487713564
"TG_mu0.8_sigma0.4[0.7, 0.8]--",TG_mu0.8_sigma0.4,"[0.7, 0.8]","[0.35714285714285715, 0.37037037037037035]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.6826832550798958,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.6716919598222394,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.6624884568710059
"TG_mu0.8_sigma0.4[0.7, 0.8]--",TG_mu0.8_sigma0.4,"[0.7, 0.8]","[0.35714285714285715, 0.37037037037037035]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.8174845474374224,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.8474023686343626,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.8043603401012345
"TG_mu0.2_sigma0.4[0.2, 0.3]--",TG_mu0.2_sigma0.4,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.001812461839054515,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0020044821364938498,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.002094475451809218
"TG_mu0.2_sigma0.4[0.2, 0.3]--",TG_mu0.2_sigma0.4,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.008777601220303861,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.011779510733675572,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.009133417937878124
"TG_mu0.2_sigma0.4[0.2, 0.3]--",TG_mu0.2_sigma0.4,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.06808027946388637,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0551989136234656,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.07099137123599941
"TG_mu0.2_sigma0.4[0.2, 0.3]--",TG_mu0.2_sigma0.4,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.03404892661537369,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.034326931304071114,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.035441699353090855
"TG_mu0.2_sigma0.4[0.2, 0.3]--",TG_mu0.2_sigma0.4,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.3010717911543688,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.2672759201353454,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.30316756102146725
"TG_mu0.1_sigma0.1[0.7, 0.8]--",TG_mu0.1_sigma0.1,"[0.7, 0.8]","[0.35714285714285715, 0.37037037037037035]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.2222478102118242,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.2481826843113537,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.2445675865222299
